PaperId,AuthorId,Name,Affiliation
798,230864,C. Harrison,
798,1177866,C. Jill Harrison,University of Cambridge
798,1446400,L. E. Preuss,
799,624653,Lanting Zhang,
799,676328,Aidang Shan,
799,1122750,Wei Li,Beihang University (Beijing University of Aeronautics and Astronautics)
799,1695931,Jiansheng Wu,
799,1878815,Haibo Yang,
799,2142113,Wei Li,
800,301847,Martti Juhola,
800,967993,Kati Viikki,
800,995540,Erna Kentala,Department of Otorhinolaryngology|Helsinki University Central Hospital
800,1862087,Ilmari Pyykkö,Department of Otorhinolaryngology|Karolinska Hospital
801,1708450,Vladas Pipiras,
802,169521,Jun Young Lee,Korea Advanced Institute of Science & Technology
802,215295,Dong Beak Kang,
802,351330,Nam Jin Yoo,
802,654202,Eui Tae Hwang,
802,1412658,Eun Young Cho,
802,1512427,Chang Soo Choi,
802,2174421,Jun Young Lee,
802,2285411,Suck Chei Choi,
803,73288,Savita Khanna,
803,1203526,Trenton Rink,
803,1750385,Chandan K. Sen,
803,1990842,Cameron Rink,
803,1990842,Cameron Rink,The Ohio State University Medical Center
803,2235395,Sashwati Roy,
803,2288922,Debasis Bagchi,
804,559654,John P. John,Microsoft Research
804,843064,Fang Yu,"Researcher, Microsoft Research Silicon Valley"
804,843064,Fang Yu,Microsoft Research
804,1741499,Arvind Krishnamurthy,
804,2210216,Yinglian Xie,Microsoft
804,2210216,Yinglian Xie,Microsoft Research
804,2211471,Martín Abadi,
805,896243,Kenji Matsuda,
805,2220644,Masahiro Irie,
806,392914,Oded Sudarsky,
806,866365,Craig Gotsman,
807,2217117,Nicholas Economides,
808,561852,R. Chevalier,
808,1145938,A. K. S. Jardine,
808,1165113,T. Lindquist,
808,2115975,M.-A. Garnero,
808,2292736,N. Montgomery,
809,1184809,Chris Ferguson,
809,1582138,Richard E. Korf,
810,1398301,Andrew L. Hopkins,
810,1469532,Sanford L. Meeks,
810,1536740,Francis J. Bova,
810,1574920,John M. Buatti,
810,1757554,William A. Friedman,
810,1973696,Nola V. Lester,
811,309626,José M. Molina,
811,1172097,Miguel A. Patricio,
811,1478525,Antonio Berlanga,Universidad Carlos III de Madrid
811,1478525,Antonio Berlanga,
811,2164217,Jesús García,
812,187840,Seokwon Yang,University of Florida Database Systems Research and Development Center Gainesville FL
812,975575,Stanley Y. W. Su,University of Florida Database Systems Research and Development Center Gainesville FL
846,1288714,William J. Evans,
812,1345073,Herman Lam,University of Florida Database Systems Research and Development Center Gainesville FL
813,158791,Richard M. Murray,
813,626653,Karl H. Johansson,
813,1319431,Ling Shi,
813,1816953,Agostino Capponi,
814,331326,Paulo A. S. Veloso,
814,2179546,Antonio L. Furtado,
815,676014,James M. Poterba,
816,257680,Paul Sajda,Sarnoff Corporation|Department of Biomedical Engineering|Columbia University
816,421682,Lucas Parral,Sarnoff Corporation|Department of Biomedical Engineering|Columbia University
817,468683,Francisco Vaz,Departamento de Electrónica e Telecomunicações / IEETA|Universidade de Aveiro
817,468683,António Teixeira,"DETI/IEETA, University of Aveiro"
817,468683,António J. S. Teixeira,
817,599942,Ant�nio Teixeira,Departamento de Electrónica e Telecomunicações / IEETA|Universidade de Aveiro
817,1536500,Lu�s Silva,Departamento de Electrónica e Telecomunicações / IEETA|Universidade de Aveiro
817,2287326,Roberto Martinez,Departamento de Electrónica e Telecomunicações / IEETA|Universidade de Aveiro
818,170125,Evgeny G. Churin,
818,864224,Polina Bayvel,
818,1205193,Vladimir B. Smirnitskii,
818,1878897,John E. Midwinter,
818,2106279,Fedor N. Timofeev,
819,221872,I. Anshel,
819,791395,M. Anshel,
819,1341104,B. Fisher,
819,1355997,D. Goldfeld,
820,978474,M. Brian Blake,
821,1226943,Keiichi Tajima,
822,524224,T. Tachikawa,
822,730545,M. Takizawa,
822,1344239,M. Gerla,
822,1365571,H. Higaki,
822,1526486,M. T. Liu,
822,1651849,M. Deen,
823,174284,Nuno Magalhães Ribeiro,
823,1366386,Luis Manuel Borges Gouveia,Universidade Fernando Pessoa
823,1366386,Luis Borges Gouveia,
824,1594311,Jane Aldrich,
824,2142972,Christopher A. Cullis,
825,304601,Marc Guyomard,"IRISA, ENSSAT Lannion France"
825,1729199,Jacques Siroux,"IRISA, IUT Lannion France"
825,2090808,Franck Multon,"IRISA, ENSSAT Lannion France"
825,2097360,Christophe Remondeau,"IRISA, ENSSAT Lannion France"
826,1271361,Crystal Barrel Collaboration,
826,1485880,S. Spanier,
827,310544,Orna Lichtenstein,
827,1047245,Amir Pnueli,
828,2129631,THOMAS PECHMANN,
829,125800,E. Leibenguth,
829,307769,B. T. Tseng,
829,468739,K. W. Goossen,
829,648138,W. Y. Jan,
829,902741,J. A. Walker,
829,932902,A. V. Krishnamoorthy,
829,1133440,J. E. Cunningham,
829,1737828,T. K. Woodward,
830,345123,Elhanan Helpman,
830,969451,Harry Flam,
831,17686,Nikolia Lalioti,
831,465705,Dante Gatteschi,
831,607487,Roberta Sessoli,
831,923284,Claudio Sangregorio,
831,1867551,Andrea Caneschi,
832,1335327,R. L. Byer,
833,12028,D. K. Misemer,
833,528169,Kent D. Choquette,
833,728343,Leon McCaughan,
834,372518,Wook Hyun Kwon,
834,639668,Naehyuck Chang,
834,1085316,Hyung Seok Kim,
835,880118,Xiao-Jun Duan,
835,1549843,Xiao-Yong Du,
835,1569538,Zheng-Ming Wang,
836,14993,Paulo Santos,
836,219216,Daniel F. Lieuwen,
836,267991,Richard Hull,IBM Watson Research Center
836,267991,Richard Hull,
836,316819,Robert Dinoff,
836,922994,Tin Kam Ho,
836,1152896,Bharat Kumar,
836,2225330,Haobo Ren,
837,948979,NING QIAN,
838,540374,Theresa A. M. Noble,
839,1330344,Sabine Kolvenbach,Fraunhofer-Institute for Applied Information Technology
839,1520121,Wolfgang Gräther,Fraunhofer-Institute for Applied Information Technology
839,2116735,Konrad Klöckner,Fraunhofer-Institute for Applied Information Technology
840,167995,LEÓ KRISTJÁNSSON,
840,1564489,ÁGÚST GUÐMUNDSSON,
840,1964034,ROBERT A. DUNCAN,
841,113788,Mikkael A. Sekeres,
841,185669,Jaroslaw P. Maciejewski,
841,302096,W. Marieke Schoonen,
841,692744,Ronald Paquette,
841,768373,Alan List,
841,1131135,Jon Fryzek,
841,2114127,Hagop Kantarjian,
842,871526,Bruce E. Koel,
842,1848385,Matthias Batzill,
842,2060919,David E. Beck,
843,1586232,Kenneth M. Kahn,
844,933543,Luigi Delle Site,
844,1094223,Kurt Kremer,"Max-Planck-Institut fu¨r Polymerforschung, Ackermannweg 10, D-55128 Mainz, Germany"
844,1506666,Silvina Matysiak,"Department of Chemistry, Rice University, Houston, Texas 77005, USA"
844,1924281,Matej Praprotnik,"Max-Planck-Institut fu¨r Polymerforschung, Ackermannweg 10, D-55128 Mainz, Germany"
844,2071322,Cecilia Clementi,"Department of Chemistry, Rice University, Houston, Texas 77005, USA"
845,85823,Puri Arenas-sánchez,
845,2188490,Agostino Dovier,Univ. di Pisa Dip. di Informatica Corso Italia 40 56100 Pisa (I) Corso Italia 40 56100 Pisa (I)
846,59461,Hyunchae Cynn,
846,215474,Kai Liu,
846,1493251,Amy Lazicki,
846,1907292,Y. Ohishi,
846,1936227,Warren E. Pickett,
846,1974949,Choong-Shik Yoo,
847,96421,Karen M. O'keefe,
847,1424400,Maria Babilon,
848,341365,J. Fjelstad,
848,893141,Y.-G. Kim,
848,1717894,R. Ghaffarian,
848,2152759,Younghyun Kim,Seoul National University
849,475489,Jeffrey M. Jaffe,
849,1856474,Israel Cidon,
850,45788,F. Wittrock,
850,255471,A. Heckel,
850,444696,T. Medeke,
850,673218,A. Richter,
850,699309,S. Fietkau,
850,933157,J. Burrows,
850,1845161,M. Tarsu,
850,2289337,H. Oetjen,
851,1294297,L. Giannessi,
851,1367070,G. Dattoli,
851,2109648,S. Cabrini,
852,224739,Prashant Waknis,Department of Electrical Engineering|Vanderbilt University
852,1971386,Janos Sztipanovits,Department of Electrical Engineering|Vanderbilt University
853,72078,Kerrie Shulman,
853,1190551,Patricia Stevens,
853,2085602,Jackie Dobrovolny,
853,2273345,Sandy Kent,
854,615942,Luc Vandendorpe,Université Catholique de Louvain
854,615942,L. Vandendorpe,
854,1680026,S. Pigeon,
855,241510,J. R. Buscombe,
855,406203,P. L. Croasdale,
855,448736,D. Hochhauser,
855,551416,M. E. Caplin,
855,1578995,I. Virgolini,
855,1579438,J. Hipplewhite,
855,1657526,G. Johnson,
855,1681902,D. Chao,
855,1831839,A. J. W. Hilson,
855,2152781,T. A. Yong,
856,450234,Naoyuki Takahata,"Hokkaido University School of Medicine, Sapporo 060, Japan"
856,593137,Masanori Kasahara,"Hokkaido University School of Medicine, Sapporo 060, Japan"
856,600118,Jun Nakaya,"Hokkaido University School of Medicine, Sapporo 060, Japan"
856,1079520,Yoko Satta,"Hokkaido University School of Medicine, Sapporo 060, Japan"
857,242197,M. C. Lin,
857,1766159,R. S. Zhu,
858,254156,K. LENNICK,
858,627756,H. STADTMUELLER,
858,906267,B. GREVE,
858,1275921,A. CHAIR,
858,1760914,P. KNOCHEL,
859,521848,Jeffrey Coble,"Center for Neuroscience, University of California, Davis, California, 95618, USA"
859,1122775,Lawrence K Low,"Center for Neuroscience, University of California, Davis, California, 95618, USA"
859,1277437,Hwai-Jong Cheng,
859,1529412,Regina L Faulkner,"Center for Neuroscience, University of California, Davis, California, 95618, USA"
859,1661427,Xiao-Bo Liu,
859,1702761,Edward G Jones,
860,365953,SHUQING MA,
860,668162,Yi Lin,University of Wisconsin Madison
860,1179526,YANPING LIN,
860,2169483,WALTER ALLEGRETTO,
861,225777,S. A Murray,
861,855094,A. Sheikh,
861,855094,Aziz Sheikh,University of Edinburgh
861,2222385,K. Thomas,
862,85845,P. Tristant,"SPCTS, UMR CNRS 6638, Faculté des Sciences et Techniques, Université de Limoges, 123 Avenue Albert Thomas, 87060 Limoges, France"
862,418524,A. Wu,"SPCTS, UMR CNRS 6638, Faculté des Sciences et Techniques, Université de Limoges, 123 Avenue Albert Thomas, 87060 Limoges, France"
862,541596,G. Sanchez,"SPCTS, UMR CNRS 6638, Faculté des Sciences et Techniques, Université de Limoges, 123 Avenue Albert Thomas, 87060 Limoges, France"
862,1080084,J. Desmaison,"SPCTS, UMR CNRS 6638, Faculté des Sciences et Techniques, Université de Limoges, 123 Avenue Albert Thomas, 87060 Limoges, France"
862,1368607,C. Tixier,"SPCTS, UMR CNRS 6638, Faculté des Sciences et Techniques, Université de Limoges, 123 Avenue Albert Thomas, 87060 Limoges, France"
862,1384596,B. Soulestin,"SPCTS, UMR CNRS 6638, Faculté des Sciences et Techniques, Université de Limoges, 123 Avenue Albert Thomas, 87060 Limoges, France"
862,1574962,A. Bologna Alles,
862,1843331,Angela Wu,American University Washington DC
863,1338288,Simon Harper,School of Computer Science|University of Manchester
863,1338288,Simon Harper,University of Manchester
863,1816646,Andy Brown,School of Computer Science|University of Manchester
863,2206832,Caroline Jay,School of Computer Science|University of Manchester
864,330757,Zhou Ling,"Dept. of Phys., Univ. of Sci. & Technol. of China, Anhui, China"
864,371760,Mao Xianglei,"Dept. of Phys., Univ. of Sci. & Technol. of China, Anhui, China"
864,740629,Du Quan,"Dept. of Phys., Univ. of Sci. & Technol. of China, Anhui, China"
864,849906,Wang Yu,"Dept. of Phys., Univ. of Sci. & Technol. of China, Anhui, China"
864,916814,Zhang Yuheng,"Dept. of Phys., Univ. of Sci. & Technol. of China, Anhui, China"
864,1425427,Mao Zhiqiang,"Dept. of Phys., Univ. of Sci. & Technol. of China, Anhui, China"
864,1781194,Zhang Weijie,"Dept. of Phys., Univ. of Sci. & Technol. of China, Anhui, China"
864,1915993,Liu Hongbao,"Dept. of Phys., Univ. of Sci. & Technol. of China, Anhui, China"
865,570492,Armand M. Kuris,
865,966633,Andrew P. Dobson,
865,1432167,Kevin D. Lafferty,
866,266993,Gérard Lévy,
866,749656,Witold Litwin,Inria 78153 Le Chesnay France 78153 Le Chesnay France
866,1751112,Djamel Eddine Zegour,Inria 78153 Le Chesnay France 78153 Le Chesnay France
867,463993,Wei Li,
867,921554,Yonghua Rong,
867,1122750,Wei Li,Beihang University (Beijing University of Aeronautics and Astronautics)
867,1254890,Zhinan An,
867,1671076,Xiaodong Wang,
868,228996,Luis Guerra e Silva,
868,2043427,Luis Miguel Silveira,
869,155096,Angel Cedazo-Minguez,"KI - Alzheimer's Disease Research Centre, Karolinska Institutet, SE-141 86 Stockholm, Sweden"
869,366303,Stefan Spulber,
869,1380398,Marianne Schultzberg,"KI - Alzheimer's Disease Research Centre, Karolinska Institutet, SE-141 86 Stockholm, Sweden"
869,1541895,Laura Mateos,"KI - Alzheimer's Disease Research Centre, Karolinska Institutet, SE-141 86 Stockholm, Sweden"
869,1775793,Tamas Bartfai,
869,2081103,Mircea Oprica,
869,2107854,Bengt Winblad,"KI - Alzheimer's Disease Research Centre, Karolinska Institutet, SE-141 86 Stockholm, Sweden"
870,257670,Kenneth J Arrow,
871,1154471,Vaclav Skala,University of West Bohemia Univerzitni 8 Plzen 30614 Czech Republic
871,1630577,Karel Uhlir,University of West Bohemia Univerzitni 8 Plzen 30614 Czech Republic
872,1059169,Zhenjiang Hu,
872,1224931,Hideya Iwasaki,
873,426,Michael Thomas,California Institute of Technology
873,315668,Eric Aslakson,California Institute of Technology
873,1209506,Conrad D. Steenberg,California Institute of Technology
873,1359718,Frank Van Lingen,California Institute of Technology
873,1971987,Harvey B. Newman,California Institute of Technology
873,2081302,Julian J. Bunn,California Institute of Technology
874,1734500,Reinhard Reisig,
875,1003007,Claudio Grimaldi,École Polytechnique Fédérale de Lausanne
875,1003007,C. Grimaldi,"École Polytechnique Fédérale de Lausanne, DMT-IPM, 1015 Lausanne, Switzerland CH"
875,1084298,L. Pietronero,"INFM Unitá di Roma 1 and Dipartimento di Fisica, Università di Roma 1 “La Sapienza”, Piazzale A. Moro 2, 00185 Roma, Italy IT"
875,1405325,P. Paci,"INFM Unitá di Roma 1 and Dipartimento di Fisica, Università di Roma 1 “La Sapienza”, Piazzale A. Moro 2, 00185 Roma, Italy IT"
876,42068,Mark P. Taylor,"Department of Economics, University of Liverpool, Liverpool, LX XX, UK"
876,67870,Michael P. Dooley,"Department of Economics, University of California, Santa Cruz , Santa Cruz, CA, 95064, USA"
876,1692796,Peter Isard,"International Monetary Fund Research Department, Washington, DC, 20431, USA"
877,2028293,M Jackson,
878,1589945,BRIAN DOLAN,University of California Los Angeles
878,1757421,BRIAN F. DOLAN,
879,501023,ZH Shi,
879,602499,MA Elliott,
880,85897,Jon McCammond,UC Santa Barbara
880,1981866,Murray Elder,Tufts U.
881,64740,W.M.P. van der Aalst,
882,20601,Xun Guo,
882,616782,Debin Zhao,
882,1439281,Wen Gao,Peking University
882,1439281,Wen Gao,
883,435409,Oh Hyungseon,
883,539273,Bernard C. Lesieutre,
883,646098,Robert J. Thomas,
883,1214663,Timothy Mount,
884,273844,Athman Bouguettaya,RMIT University
884,273844,Athman Bouguettaya,Department of Computer Science|Virginia Tech
884,666761,Xiaoyu Zhang,Department of Computer Science|Virginia Tech
884,1507838,Qi Yu,Department of Computer Science|Virginia Tech
884,1681495,Zaki Malik,Department of Computer Science|Virginia Tech
884,1730841,Xumin Liu,Department of Computer Science|Virginia Tech
884,1845822,Denis Gracanin,Department of Computer Science|Virginia Tech
885,864120,Steve J. Funderburk,
885,1402461,Ray Stewart,
885,1936570,John M. Opitz,
886,813962,William M. Tepfenhart,AT&T 07748 Middletown NJ 07748 Middletown NJ
887,117961,David Pisinger,
888,123183,R. Vilela Mendes,"Grupo de Fisica-Matematica, UL, Lisboa"
888,123183,Rui Vilela Mendes,Instituto Superior Técnico
889,13743,Mary Walker,"University Department of Psychiatry, Warneford Hospital, Oxford, OX3 7JX, UK"
889,523520,Greg C. Bristow,"University Department of Psychiatry, Warneford Hospital, Oxford, OX3 7JX, UK"
889,673995,Thomas M. Hyde,
889,1199235,Li Chen,"University Department of Psychiatry, Warneford Hospital, Oxford, OX3 7JX, UK"
889,1389516,Sharon L. Eastwood,"University Department of Psychiatry, Warneford Hospital, Oxford, OX3 7JX, UK"
889,1445401,Joel E. Kleinman,
889,1514345,Paul J. Harrison,"University Department of Psychiatry, Warneford Hospital, Oxford, OX3 7JX, UK"
889,1847247,Yoshi Sei,"Blood Genomics Laboratory, Genes Cognition and Psychosis Program, NIMH, NIH, Bethesda, MD 20892, USA"
889,2260757,Tracy A. Lane,"University Department of Psychiatry, Warneford Hospital, Oxford, OX3 7JX, UK"
890,404299,Feihui Li,
890,758700,Guilin Chen,
890,1035672,Mustafa Karaköy,
890,1293216,R. Ramanarayanan,
890,1378814,Mahmut T. Kandemir,
890,1784476,Balaji Vaidyanathan,
890,1821668,Ozcan Ozturk,
891,442262,Glenn Ellison,
891,979045,Robert M. Anderson,
891,2102516,Drew Fudenberg,
892,1402283,S. J. T. J. E. Schwarz,
892,1487347,Qin Xin,
892,2224019,Ethan L. Miller,
893,707103,David Neumark,Public Policy Institute of California and National Bureau of Economic Research
893,1755873,Elizabeth T. Powers,University of Illinois at Urbana-Champaign
894,1915420,Michael Richards,
895,1169426,Suresh Singh,"singh@cs.pdx.edu,Department of Computer Science, Portland State University"
895,1412354,Kevin Brown,"School, Georgia Institute of Technology"
896,771075,Nicholas A. Peppas,
897,1984872,Hideki Tsuiki,
898,453839,M. J. Irwin,Microsysterns Design Laboratory|Pennsylvania State University
898,918324,N. Vijaykrishnan,Microsysterns Design Laboratory|Pennsylvania State University
898,1964138,D. Duarte,Microsysterns Design Laboratory|Pennsylvania State University
899,676777,R. Srinivasan,Dependable Computing & Networking Laboratory|Department of Electrical and Computer|Engineering Iowa State University
